person_age,person_gender,person_income,person_emp_exp,person_home_1ership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,class
22,1,42217,1,0,2100,17.04,0.05,3,646,0,1
25,0,36653,3,2,8000,6.92,0.22,3,670,1,0
22,1,49138,0,0,2100,6.39,0.04,2,668,0,0
25,1,54191,2,0,2100,17.27,0.04,4,549,1,0
22,0,37355,0,1,2500,7.29,0.07,3,622,1,0
23,0,55172,4,0,2100,11.48,0.04,4,594,1,0
22,0,64444,0,0,2100,6.76,0.03,2,528,1,0
22,1,72916,0,0,2100,14.65,0.03,2,619,1,0
22,0,73098,0,0,2100,13.43,0.03,2,622,1,0
25,0,36868,1,1,10000,11.01,0.27,2,589,1,0
24,1,65420,4,0,2100,17.14,0.03,4,645,0,1
22,1,37313,0,2,7000,7.29,0.19,3,678,1,0
25,0,97116,3,0,2100,11.01,0.02,4,595,1,0
23,0,105501,0,0,2100,11.01,0.02,2,619,1,0
24,1,95755,2,0,2100,9.91,0.02,4,670,0,1
26,0,132985,4,0,2100,7.12,0.02,2,687,1,0
23,0,37093,3,2,10000,7.66,0.27,3,646,1,0
26,0,52405,2,0,2125,8.9,0.04,3,669,0,0
22,1,22076,0,0,2150,11.01,0.1,4,591,1,0
26,0,70385,7,0,2150,15.62,0.03,3,624,0,1
22,0,35568,2,0,14000,7.9,0.39,2,573,0,1
21,0,36953,0,2,6400,11.01,0.17,3,567,1,0
21,0,37264,0,0,14000,10.65,0.38,2,545,0,1
24,1,36841,4,0,14000,7.9,0.38,2,538,0,1
24,0,37068,2,2,3075,11.01,0.08,4,521,1,0
22,0,37513,0,0,14000,6.99,0.37,4,595,0,1
23,1,36711,0,0,14000,11.26,0.38,3,554,0,1
22,0,39399,1,0,14000,13.49,0.36,2,624,0,1
22,0,36784,0,2,2000,12.61,0.05,4,665,0,0
22,0,39517,0,0,14000,12.23,0.35,3,580,0,1
26,0,40269,4,0,14000,7.51,0.35,4,624,0,1
24,1,39839,0,0,14000,14.17,0.35,2,676,0,1
22,0,41760,1,0,14000,10.62,0.34,4,716,0,1
24,1,36688,1,2,8000,6.17,0.22,2,640,0,0
22,1,45090,0,0,14000,6.92,0.31,2,670,0,1
26,0,45042,0,0,14000,9.88,0.31,4,578,0,1
23,1,45628,3,0,14000,14.42,0.31,3,505,0,1
21,1,46414,0,0,14000,7.9,0.3,2,512,0,1
22,0,47934,0,0,14000,10.37,0.29,3,673,0,1
26,1,48727,5,0,14000,10.37,0.29,3,616,0,1
22,0,49401,0,0,14000,11.01,0.28,4,571,0,1
24,1,48758,2,0,14000,6.03,0.29,2,639,0,1
22,0,49052,0,0,14000,13.11,0.29,3,608,0,1
24,0,41910,0,0,14000,14.61,0.33,2,610,0,1
24,0,36909,0,1,10000,12.61,0.27,3,627,1,0
21,1,37238,0,2,2000,14.46,0.05,4,587,1,0
23,0,37065,0,2,1000,13.72,0.03,4,601,1,0
22,1,36798,0,2,5000,6.91,0.14,3,685,0,0
24,0,41942,1,0,14000,16,0.33,3,585,0,1
24,0,36620,0,1,15250,6.54,0.42,3,676,1,0
22,0,50189,0,0,14000,11.01,0.28,3,632,0,1
22,1,50555,0,0,14000,17.49,0.28,3,586,0,1
21,0,15202,1,0,2200,11.01,0.14,3,617,0,1
21,1,18915,0,0,2200,11.01,0.12,4,632,1,0
25,1,19343,2,0,2200,7.88,0.11,2,593,1,0
21,1,20481,0,0,2200,16.49,0.11,2,644,0,1
24,1,27735,0,0,2200,11.01,0.08,3,588,1,0
23,0,29995,0,0,2200,15.23,0.07,4,655,0,0
23,0,32355,2,0,2200,9.91,0.07,2,620,0,1
25,1,34002,4,0,2200,12.53,0.06,4,602,1,0
22,0,34703,2,0,2200,15.95,0.06,2,669,0,1
21,0,43345,0,0,2200,7.49,0.05,2,539,1,0
25,1,46951,4,0,2200,12.69,0.05,3,521,1,0
23,0,37111,0,2,12000,16.45,0.32,3,607,1,0
23,1,47574,2,0,2200,10.99,0.05,4,679,0,0
23,0,48028,0,0,2200,11.72,0.05,2,690,0,0
24,0,36947,0,2,4500,14.72,0.12,4,610,1,0
26,1,36960,6,1,5000,10.38,0.14,4,602,1,0
22,1,56136,2,0,2200,11.99,0.04,2,640,0,0
22,1,67155,0,0,2200,5.79,0.03,4,683,1,0
23,1,37179,3,2,8000,7.88,0.22,2,547,1,0
25,1,37020,1,2,9000,7.51,0.24,4,560,0,0
23,0,90758,0,0,2200,7.9,0.02,4,659,0,0
21,1,63937,0,0,2225,7.66,0.03,3,620,1,0
25,0,36905,1,2,6000,14.35,0.16,2,628,1,0
23,0,20156,1,0,2250,13.49,0.11,4,651,1,0
24,1,36298,2,0,2250,12.73,0.06,4,633,0,0
26,0,51602,4,0,2250,10.38,0.04,4,644,0,0
23,0,17782,0,0,2300,15.33,0.13,2,675,0,1
25,1,32066,0,0,2300,11.11,0.07,4,670,1,0
22,1,36918,0,1,7000,13.98,0.19,2,662,0,0
26,0,37200,4,0,2300,10.99,0.06,2,626,1,0
21,1,42441,0,0,2300,6.76,0.05,2,600,1,0
26,1,44809,4,0,2300,7.4,0.05,2,695,0,0
25,1,75902,5,0,2300,11.71,0.03,3,603,1,0
22,0,37155,1,1,5000,11.12,0.13,2,537,1,0
23,0,94707,3,0,2300,17.58,0.02,2,603,0,0
23,1,36696,0,2,5000,10.38,0.14,4,637,1,0
22,1,36929,3,2,5000,13.23,0.14,4,708,0,0
26,0,18021,0,0,2350,9.91,0.13,4,653,0,1
25,0,54126,2,0,2350,13.98,0.04,3,598,1,0
24,1,15186,0,0,2400,6.92,0.16,2,665,0,1
26,1,37035,3,2,4000,7.14,0.11,3,658,0,0
23,1,16718,0,0,2400,16.82,0.14,3,605,0,1
24,0,17140,1,0,2400,17.27,0.14,2,610,0,1
24,0,37247,0,2,5000,13.48,0.13,2,637,0,1
25,0,36871,0,2,4000,7.14,0.11,2,674,0,0
25,1,19680,1,0,2400,11.71,0.12,4,565,1,0
26,1,20699,0,0,2400,12.23,0.12,4,568,0,0
24,0,20806,2,0,2400,13.98,0.12,4,707,0,1
26,1,36529,6,2,15000,10.62,0.41,2,634,1,0
23,0,36754,1,2,4500,10.62,0.12,3,621,1,0
26,0,22526,8,0,2400,13.06,0.11,2,675,0,1
24,0,36805,0,2,2400,13.11,0.07,2,560,0,0
22,1,36808,0,2,3200,13.48,0.09,4,659,1,0
21,0,22578,0,0,2400,14.72,0.11,2,663,1,0
22,1,22159,2,0,2400,13.61,0.11,3,678,0,0
22,1,36755,2,2,13750,14.22,0.37,4,628,1,0
24,0,25005,0,0,2400,15.62,0.1,2,657,0,1
22,0,36780,0,2,5500,10.99,0.15,3,592,1,0
22,0,26976,3,0,2400,16.29,0.09,4,632,0,1
23,0,26871,1,0,2400,15.23,0.09,4,598,0,1
22,0,27295,1,0,2400,12.53,0.09,4,710,1,0
22,1,37014,0,2,1750,10.99,0.05,4,664,0,0
23,0,27980,0,0,2400,8.94,0.09,4,665,0,0
25,0,28338,4,0,2400,10.36,0.08,4,614,0,0
22,1,36928,0,2,5000,11.48,0.14,4,659,1,0
23,0,28622,0,0,2400,5.99,0.08,3,668,1,0
21,0,29829,0,0,2400,16.29,0.08,3,669,1,0
26,0,31133,4,0,2400,15.28,0.08,3,651,0,1
23,0,36732,0,1,3000,11.14,0.08,3,590,1,0
24,1,31233,2,0,2400,13.8,0.08,4,664,1,0
22,0,30740,0,0,2400,13.61,0.08,4,676,0,0
21,1,32471,0,0,2400,11.58,0.07,4,545,0,1
21,0,32568,0,0,2400,14.79,0.07,2,545,0,0
22,0,33006,3,0,2400,13.92,0.07,3,633,0,1
22,1,33471,0,0,2400,10.59,0.07,2,633,0,0
25,1,34619,6,0,2400,11.49,0.07,3,635,1,0
24,1,35413,0,0,2400,14.26,0.07,4,666,0,1
21,1,36999,0,0,2400,17.19,0.06,2,659,0,1
21,1,36861,0,0,2400,16.49,0.07,2,697,0,1
24,0,37041,0,0,2400,13.72,0.06,4,571,1,0
25,0,37806,3,0,2400,7.9,0.06,3,561,1,0
23,0,36920,1,2,6500,7.74,0.18,4,529,1,0
23,1,38120,0,0,2400,13.98,0.06,4,460,0,1
22,1,39139,1,0,2400,11.99,0.06,3,561,1,0
22,0,39733,0,0,2400,16.77,0.06,3,652,0,0
22,1,40812,0,0,2400,11.48,0.06,4,673,0,0
26,0,36843,3,1,15000,13.22,0.41,2,651,0,0
22,0,42800,0,0,2400,11.01,0.06,2,687,1,0
25,0,43085,3,0,2400,12.53,0.06,3,643,0,0
23,1,37168,2,2,12000,8.94,0.32,4,671,1,0
21,1,46370,0,0,2400,14.26,0.05,3,526,1,0
23,1,49113,5,0,2400,8.9,0.05,3,617,1,0
25,1,48647,0,0,2400,5.42,0.05,3,608,1,0
24,0,36661,1,2,6000,13.22,0.16,3,653,0,0
25,0,36935,2,2,11500,8.59,0.31,4,605,1,0
22,1,49147,1,0,2400,12.73,0.05,2,660,1,0
23,1,36471,0,2,1000,7.4,0.03,2,685,1,0
21,1,41935,1,0,2400,10.83,0.06,4,659,0,1
24,1,50421,1,0,2400,12.68,0.05,2,592,0,0
22,0,50740,0,0,2400,12.22,0.05,2,621,1,0
24,0,37260,2,2,6000,13.57,0.16,2,634,0,0
26,0,37000,4,2,3500,8,0.09,4,569,0,0
25,1,36955,1,2,3000,11.01,0.08,4,580,1,0
22,1,36979,1,2,5000,11.89,0.14,4,631,0,1
26,1,36905,2,2,4000,13.16,0.11,4,644,0,0
25,0,36767,2,2,8000,9.32,0.22,4,694,0,0
21,1,37124,0,2,4750,9.63,0.13,2,632,0,1
22,1,52572,1,0,2400,10.99,0.05,4,684,1,0
22,1,45803,0,0,2400,10.65,0.05,3,671,0,1
25,0,53535,6,0,2400,7.66,0.04,4,553,0,0
23,1,53631,0,0,2400,14.09,0.04,4,694,1,0
24,0,37017,5,2,1000,8,0.03,2,598,1,0
22,1,54736,3,0,2400,12.18,0.04,4,632,1,0
26,0,56584,5,0,2400,9.91,0.04,4,607,1,0
23,1,57152,0,0,2400,13.75,0.04,4,621,1,0
22,1,37288,0,2,6600,14.42,0.18,4,614,1,0
23,0,58830,1,0,2400,8.49,0.04,4,589,1,0
23,1,36765,0,2,8000,11.01,0.22,3,720,0,1
23,0,58619,2,0,2400,10.59,0.04,3,691,1,0
24,0,58755,5,0,2400,12.99,0.04,4,642,1,0
23,1,60959,1,0,2400,11.83,0.04,2,655,1,0
25,0,63062,1,0,2400,7.88,0.04,4,639,1,0
22,1,37176,0,2,6950,9.32,0.19,4,615,1,0
24,0,66025,0,0,2400,8,0.04,3,683,1,0
26,1,65991,1,0,2400,9.32,0.04,3,600,0,0
23,0,68264,4,0,2400,8.9,0.04,3,666,1,0
22,0,70218,1,0,2400,15.23,0.03,3,661,1,0
25,1,72861,0,0,2400,11.49,0.03,3,658,1,0
24,0,65771,3,0,2400,13.49,0.04,4,656,0,1
26,0,66006,4,0,2400,14.09,0.04,2,605,0,1
21,1,36994,0,2,14000,9.38,0.38,4,567,1,0
25,0,76329,5,0,2400,7.14,0.03,4,651,0,0
23,0,76632,1,0,2400,7.9,0.03,4,684,0,0
22,0,80093,0,0,2400,7.4,0.03,2,514,1,0
26,0,81365,4,0,2400,12.99,0.03,2,698,1,0
26,0,85122,1,0,2400,11.01,0.03,3,638,0,0
24,0,37061,0,2,5000,10.71,0.13,2,586,1,0
24,0,114976,6,0,2400,5.99,0.02,3,595,1,0
25,0,114814,4,0,2400,9.25,0.02,2,669,1,0
26,1,114848,1,0,2400,11.01,0.02,3,633,1,0
25,1,106355,1,0,2400,14.79,0.02,4,657,0,1
23,1,44212,0,0,2425,8.49,0.05,4,676,1,0
26,1,20475,0,0,2450,11.01,0.12,2,609,0,1
22,0,29587,0,0,2450,7.9,0.08,2,551,1,0
21,0,14420,2,0,2500,8.88,0.17,2,637,0,1
21,1,15753,0,0,2500,11.99,0.16,4,572,0,1
21,1,16616,0,0,2500,7.88,0.15,2,665,0,1
24,0,15503,3,0,2500,13.11,0.16,2,635,0,1
23,1,114538,1,0,13600,11.11,0.12,2,670,1,0
24,0,37999,1,0,13500,13.43,0.36,4,646,0,1
21,1,46809,0,0,13500,9.91,0.29,3,643,0,1
22,1,52686,2,0,13500,10.95,0.26,3,592,0,1
23,0,55073,0,0,13500,7.88,0.25,3,631,1,0
26,1,37294,3,1,9200,10.99,0.25,2,577,1,0
25,1,37319,5,2,15000,10.2,0.4,2,620,0,0
23,0,62148,0,0,13500,12.23,0.22,2,692,1,0
23,0,37195,1,2,5800,7.29,0.16,2,632,1,0
22,1,37532,0,2,6000,12.73,0.16,2,608,1,0
22,0,37110,0,1,5000,19.47,0.13,3,578,0,1
24,0,37430,0,2,5000,7.74,0.13,2,673,0,0
25,0,64686,5,0,13500,6.99,0.21,3,678,1,0
24,1,69406,2,0,13500,6.92,0.19,2,603,1,0
24,1,70430,3,0,13500,13.99,0.19,2,648,0,0
25,0,72878,6,0,13500,7.49,0.19,2,700,1,0
22,1,82388,0,0,13500,10.62,0.16,4,582,1,0
24,1,82558,0,0,13500,12.21,0.16,2,590,1,0
26,0,86149,3,0,13500,12.69,0.16,3,637,1,0
26,1,94021,3,0,13500,12.87,0.14,2,618,1,0
25,1,37515,5,2,10000,6.03,0.27,4,649,0,0
26,1,121263,5,0,13500,7.14,0.11,3,648,1,0
26,1,222668,3,0,13500,5.99,0.06,3,482,1,0
23,1,43065,0,0,13475,10.65,0.31,3,671,0,1
23,0,37797,2,2,6000,14.54,0.16,2,638,0,1
23,0,35570,2,0,13475,14.26,0.38,4,688,0,1
23,0,35526,0,0,13450,12.61,0.38,3,603,0,1
24,0,43155,2,0,13400,11.01,0.31,3,622,0,1
26,0,46438,2,0,13400,9.99,0.29,2,638,0,1
25,0,37903,4,2,2000,11.12,0.05,2,664,0,0
22,1,61193,0,0,13350,14.59,0.22,2,586,0,1
24,1,40411,0,0,13300,7.66,0.33,4,578,0,1
24,1,48960,0,0,13300,16,0.27,4,656,0,1
23,1,65659,3,0,13275,17.58,0.2,2,670,0,0
25,1,29751,1,0,13250,10.37,0.45,2,654,0,1
23,1,37978,0,2,4200,10.99,0.11,4,621,1,0
22,1,37323,0,0,13250,16.4,0.36,3,673,0,1
22,0,41328,2,0,13250,11.01,0.32,4,676,0,1
26,1,45983,3,0,13250,13.49,0.29,3,656,0,1
23,1,46942,0,0,13250,10.99,0.28,4,585,0,1
26,1,49007,5,0,13250,11.71,0.27,2,617,0,1
25,0,49091,2,0,13250,11.01,0.27,3,629,0,1
26,0,43097,0,0,13225,13.49,0.31,3,593,0,1
22,1,49427,0,0,13225,16.77,0.27,2,637,0,1
23,0,38363,1,1,5000,11.86,0.13,2,539,0,0
24,0,38222,1,1,8000,7.51,0.21,3,639,1,0
22,1,38605,2,0,13200,11.71,0.34,4,650,0,1
23,1,54504,0,0,13200,11.01,0.24,2,481,1,0
25,1,56554,4,0,13200,12.53,0.23,4,701,0,0
24,0,73148,3,0,13200,6.62,0.18,4,572,0,0
22,0,73083,1,0,13200,8.49,0.18,3,537,1,0
26,0,38543,3,2,15000,7.9,0.39,4,649,0,1
26,0,66018,0,0,13200,14.91,0.2,2,626,0,1
22,0,75612,1,0,13200,11.01,0.17,4,605,1,0
21,0,38202,0,2,6000,7.51,0.16,4,597,0,0
24,1,87449,0,0,13200,7.29,0.15,3,583,0,0
23,1,90995,0,0,13200,6.17,0.15,4,677,0,0
25,0,92143,2,0,13200,12.23,0.14,4,579,1,0
25,1,38347,2,1,12000,11.01,0.31,3,594,1,0
21,0,38353,0,2,7500,5.42,0.2,4,586,0,0
26,0,98244,3,0,13200,16.77,0.13,4,612,0,0
24,0,86232,0,0,13100,7.49,0.15,2,682,0,0
24,0,38306,4,2,5000,5.42,0.13,2,637,0,0
25,1,38495,1,2,5200,5.42,0.14,4,713,0,0
25,1,38534,3,2,6000,7.66,0.16,2,689,1,0
24,0,163113,0,0,13050,11.01,0.08,3,627,0,0
21,1,29948,0,0,13000,15.7,0.43,3,703,0,1
24,0,37889,0,2,8000,5.42,0.21,4,634,0,0
21,0,29823,2,0,13000,12.87,0.44,2,698,0,1
24,0,38084,6,2,9000,14.84,0.24,4,662,0,1
25,0,38785,3,2,10000,10.38,0.26,4,686,1,0
26,1,34972,6,0,13000,16.29,0.37,3,686,0,1
25,1,34897,3,0,13000,7.9,0.37,3,689,0,1
26,1,35681,3,0,13000,14.46,0.36,2,600,0,1
25,0,38493,5,2,12250,11.36,0.32,3,577,0,1
22,0,37343,0,0,13000,13.11,0.35,3,639,0,1
21,0,38606,0,0,13000,13.11,0.34,2,625,0,1
26,0,41524,6,0,13000,13.57,0.31,4,649,0,1
26,1,42048,5,0,13000,9.63,0.31,2,630,0,1
25,0,43121,3,0,13000,13.22,0.3,2,582,0,1
24,1,44701,0,0,13000,17.27,0.29,4,600,0,1
22,0,38464,0,2,5000,13.79,0.13,4,627,1,0
24,1,43994,0,0,13000,7.29,0.3,3,617,0,1
26,1,38340,2,2,4000,10.33,0.1,2,675,0,0
22,0,38044,0,2,3000,12.54,0.08,3,671,0,0
23,0,36761,0,0,13000,13.57,0.35,2,650,0,1
22,0,44367,0,0,13000,11.14,0.29,4,684,0,1
23,0,38528,0,2,18500,11.01,0.48,4,723,0,0
24,1,45348,0,0,13000,10.25,0.29,4,579,0,1
23,0,38175,1,2,4500,6.62,0.12,2,639,0,0
23,0,46830,0,0,13000,11.01,0.28,4,664,0,1
23,0,46961,0,0,13000,11.71,0.28,3,661,0,1
25,1,47311,1,0,13000,10.74,0.27,3,630,0,1
26,0,38439,4,2,9250,7.9,0.24,2,593,1,0
22,1,48011,2,0,13000,11.83,0.27,4,540,0,1
25,0,48981,0,0,13000,10.99,0.27,3,637,0,1
24,1,48616,0,0,13000,14.26,0.27,3,565,0,1
25,1,38469,5,2,2400,17.58,0.06,4,547,0,1
21,0,50020,2,0,13000,13.57,0.26,2,600,0,1
22,1,38543,0,2,3200,10.99,0.08,2,587,1,0
26,0,44291,3,0,13000,5.99,0.29,4,669,0,1
21,1,51338,0,0,13000,15.31,0.25,3,611,0,1
22,0,52556,0,0,13000,12.87,0.25,4,644,0,0
22,0,45535,0,0,13000,16,0.29,2,640,0,1
23,0,53982,2,0,13000,13.47,0.24,2,665,0,0
23,1,53862,1,0,13000,8.9,0.24,4,654,1,0
24,0,47858,1,0,13000,10.75,0.27,4,670,0,1
23,0,38457,0,2,7550,9.99,0.2,4,580,1,0
24,0,56029,3,0,13000,10.99,0.23,3,623,1,0
25,0,38308,2,2,11200,5.42,0.29,2,628,1,0
24,1,57156,4,0,13000,11.01,0.23,2,491,1,0
25,1,38466,2,2,6000,5.79,0.16,4,565,1,0
22,1,58368,0,0,13000,9.99,0.22,2,603,0,0
22,0,38556,0,2,2000,7.29,0.05,3,654,0,0
26,0,58666,4,0,13000,11.26,0.22,3,617,1,0
23,1,60103,2,0,13000,6.17,0.22,4,533,1,0
23,0,53718,0,0,13000,16.29,0.24,3,562,0,1
22,0,25787,0,0,2500,12.68,0.1,3,684,1,0
26,1,38776,5,2,8400,7.51,0.22,3,633,1,0
25,1,26863,4,0,2500,5.99,0.09,3,665,1,0
22,0,27388,0,0,2500,11.89,0.09,2,576,1,0
21,1,27635,0,0,2500,7.14,0.09,4,589,1,0
22,1,38089,0,2,1050,7.51,0.03,4,581,0,1
23,0,27595,0,0,2500,7.51,0.09,2,632,1,0
24,0,27354,5,0,2500,9.76,0.09,2,679,1,0
21,1,27740,0,0,2500,16.29,0.09,4,693,0,1
26,1,28088,6,0,2500,6.76,0.09,4,688,0,1
23,1,29779,4,0,2500,11.71,0.08,2,639,1,0
21,0,38729,0,2,1000,14.59,0.03,2,647,1,0
24,1,29785,3,0,2500,10.74,0.08,3,567,1,0
25,0,38461,1,2,4750,11.01,0.12,2,666,0,1
24,0,38266,6,1,10000,12.18,0.26,2,518,1,0
22,1,38266,1,2,3500,7.74,0.09,2,575,0,0
22,0,30999,1,0,2500,7.51,0.08,2,636,0,0
24,1,38448,2,2,6700,14.26,0.17,2,636,0,0
25,1,30922,7,0,2500,12.98,0.08,4,690,1,0
22,0,30778,0,0,2500,10.99,0.08,3,650,0,1
23,0,30934,0,0,2500,6.91,0.08,2,635,0,0
24,0,30951,3,0,2500,13.48,0.08,4,716,0,0
22,1,30942,0,0,2500,11.14,0.08,3,625,0,0
22,1,38545,0,1,14000,9.91,0.36,3,671,1,0
26,0,38625,3,2,12000,11.01,0.31,2,546,1,0
22,1,38291,0,2,11225,11.01,0.29,2,569,0,1
25,1,32399,6,0,2500,10.62,0.08,2,654,1,0
21,1,33155,0,0,2500,5.42,0.08,4,597,1,0
26,1,33582,4,0,2500,13.61,0.07,4,667,1,0
25,1,33654,5,0,2500,16.69,0.07,2,575,1,0
25,1,38774,6,2,8250,7.51,0.21,4,674,1,0
26,1,33426,3,0,2500,13.49,0.07,4,540,1,0
22,1,39029,0,2,14000,8.9,0.36,3,548,1,0
22,1,38678,0,1,8000,6.03,0.21,2,607,1,0
21,0,35131,0,0,2500,16.77,0.07,2,635,0,1
24,1,35604,4,0,2500,11.36,0.07,4,617,0,0
24,1,35733,0,0,2500,10.99,0.07,3,603,1,0
25,0,35703,1,0,2500,12.84,0.07,3,616,0,1
23,0,36877,2,0,2500,9.88,0.07,2,608,1,0
22,0,38910,2,2,4500,9.88,0.12,2,579,1,0
24,0,37998,3,0,2500,14.54,0.07,3,505,0,1
26,1,38374,7,0,2500,10.37,0.07,3,634,1,0
21,0,39325,1,2,2200,7.9,0.06,2,619,1,0
23,0,38702,1,1,2500,6.92,0.06,4,654,0,0
21,1,39536,0,0,2500,7.4,0.06,3,637,1,0
25,1,40623,2,0,2500,10.59,0.06,2,558,1,0
23,0,41346,1,0,2500,11.66,0.06,2,677,1,0
23,0,41312,0,0,2500,15.68,0.06,4,620,0,1
21,1,42192,0,0,2500,12.87,0.06,2,633,0,0
21,1,39308,0,2,6000,8.9,0.15,3,584,1,0
23,1,42613,0,0,2500,6.39,0.06,2,623,1,0
26,0,43059,7,0,2500,8.9,0.06,3,567,1,0
23,0,43016,0,0,2500,7.51,0.06,2,603,1,0
24,0,35426,5,0,2500,11.01,0.07,4,637,0,1
22,0,36821,0,0,2500,8.49,0.07,2,602,0,1
21,0,37106,0,0,2500,7.14,0.07,4,563,0,1
22,1,37236,0,0,2500,13.16,0.07,4,644,0,1
25,0,39460,3,2,4500,11.01,0.11,2,626,1,0
26,1,45323,4,0,2500,7.14,0.06,3,625,1,0
26,1,45583,3,0,2500,11.01,0.05,3,572,1,0
26,0,39462,2,3,6500,11.01,0.16,4,614,0,0
25,0,39029,6,0,2500,16.45,0.06,2,622,0,1
25,1,46214,3,0,2500,12.53,0.05,2,684,0,0
23,0,47677,0,0,2500,7.74,0.05,3,670,1,0
23,1,39111,3,2,10000,11.71,0.26,2,669,1,0
24,1,48823,4,0,2500,15.27,0.05,3,703,1,0
25,1,49052,3,0,2500,9.99,0.05,3,629,1,0
23,0,48877,1,0,2500,11.01,0.05,2,629,1,0
25,0,39108,3,2,5600,7.9,0.14,3,705,0,0
22,1,41984,2,0,2500,13.57,0.06,3,532,0,1
22,0,43928,0,0,2500,15.62,0.06,2,650,0,1
24,0,44112,3,0,2500,16.77,0.06,3,566,0,1
21,0,51605,0,0,2500,9.99,0.05,2,671,0,0
22,0,39546,0,2,1700,7.9,0.04,4,483,1,0
23,1,51025,2,0,2500,11.49,0.05,2,681,1,0
23,1,51216,1,0,2500,13.61,0.05,4,550,1,0
22,0,51414,0,0,2500,13.92,0.05,3,646,1,0
25,1,44403,2,0,2500,7.66,0.06,2,589,0,1
21,0,39191,0,2,2500,11.71,0.06,3,693,0,1
21,0,52180,0,0,2500,11.01,0.05,2,654,0,0
26,0,52867,3,0,2500,13.49,0.05,2,556,1,0
22,0,45458,0,0,2500,17.49,0.05,3,689,0,1
25,0,54944,3,0,2500,12.69,0.05,4,635,1,0
21,1,39608,0,2,8000,5.99,0.2,3,611,1,0
24,0,39361,3,2,6000,5.42,0.15,4,574,1,0
23,1,39443,4,2,2000,5.99,0.05,2,656,0,0
22,1,54842,0,0,2500,14.35,0.05,2,595,1,0
26,1,56350,3,0,2500,8.49,0.04,4,600,1,0
26,1,56776,1,0,2500,14.72,0.04,3,624,0,0
26,0,57441,3,0,2500,15.65,0.04,3,626,1,0
22,1,39312,0,2,6000,8.49,0.15,2,662,1,0
24,1,58756,3,0,2500,13.35,0.04,4,641,1,0
22,1,60408,1,0,2500,14.27,0.04,2,677,1,0
26,0,39407,2,2,4900,5.99,0.12,3,672,1,0
22,1,55626,0,0,2500,18.64,0.04,2,662,0,1
23,1,63420,0,0,2500,11.01,0.04,3,639,0,0
22,0,39739,2,2,11050,7.49,0.28,2,648,1,0
26,0,63646,5,0,2500,14.82,0.04,2,677,1,0
24,1,56304,4,0,2500,13.98,0.04,3,653,0,1
25,0,65869,0,0,2500,13.98,0.04,2,632,0,0
23,0,65679,0,0,2500,16.32,0.04,2,518,1,0
25,0,39552,1,2,15000,11.11,0.38,4,645,1,0
22,1,67360,4,0,2500,14.35,0.04,4,627,1,0
26,0,59753,1,0,2500,14.59,0.04,2,607,0,1
25,0,66951,5,0,2500,7.88,0.04,2,708,0,0
22,0,67037,2,0,2500,11.01,0.04,4,613,1,0
23,0,60221,0,0,2500,11.01,0.04,2,673,0,1
24,0,69974,2,0,2500,14.72,0.04,3,534,1,0
25,0,39031,4,2,3250,10.74,0.08,2,668,0,1
23,0,71627,0,0,2500,14.96,0.03,2,560,1,0
22,1,72923,0,0,2500,11.01,0.03,4,663,0,0
25,1,72837,0,0,2500,8.63,0.03,3,625,1,0
23,0,74201,0,0,2500,7.49,0.03,3,643,1,0
26,0,39326,5,2,4800,12.61,0.12,3,675,0,0
25,0,39209,4,2,6250,11.49,0.16,3,606,0,0
23,0,76782,4,0,2500,14.72,0.03,2,661,0,0
26,1,77941,1,0,2500,10.99,0.03,3,540,1,0
25,1,79210,3,0,2500,10.08,0.03,2,563,1,0
24,1,85012,1,0,2500,12.53,0.03,3,559,1,0
24,0,39646,4,2,3000,10.75,0.08,4,633,1,0
22,0,66313,1,0,2500,16.49,0.04,3,554,0,1
24,0,39449,1,2,4500,6.76,0.11,2,522,1,0
24,0,78129,0,0,2500,11.14,0.03,3,620,0,1
24,1,85311,0,0,2500,12.61,0.03,4,694,0,0
24,0,96802,1,0,2500,9.62,0.03,2,629,1,0
26,1,99986,6,0,2500,13.92,0.03,3,610,0,0
26,0,102963,6,0,2500,8.59,0.02,2,663,0,0
23,1,111856,2,0,2500,10.74,0.02,3,681,1,0
24,0,39277,2,2,12250,8.94,0.31,4,596,1,0
23,0,136564,2,0,2500,7.37,0.02,3,628,1,0
26,0,146163,4,0,2500,7.66,0.02,4,660,0,0
26,0,241298,6,0,2500,13.61,0.01,2,740,1,0
23,0,13611,0,0,2800,9.99,0.21,4,563,0,1
23,1,16451,2,0,2800,15.21,0.17,2,682,0,1
25,1,17127,2,0,2800,14.61,0.16,2,597,0,1
22,1,18187,0,0,2800,6.54,0.15,3,664,0,1
22,1,39119,0,2,6950,7.74,0.18,3,639,1,0
21,1,18559,0,0,2800,8,0.15,3,563,0,1
26,0,19143,4,0,2800,15.31,0.15,4,623,0,1
23,1,39650,0,2,1200,7.68,0.03,4,702,0,0
21,1,19941,1,0,2800,7.4,0.14,4,668,0,1
23,0,39191,0,2,15000,11.58,0.38,4,618,1,0
25,0,25919,3,0,2800,15.21,0.11,4,607,0,1
21,0,39155,0,1,4500,16,0.11,4,684,1,0
24,1,26659,2,0,2800,14.22,0.11,4,542,1,0
22,0,28291,3,0,2800,20,0.1,4,618,0,1
23,0,29806,2,0,2800,11.01,0.09,2,547,1,0
